,TIPO_MOVIMENTO,TIPMOV,GRUPO,TOP,NRO_UNICO,NUNOTA,SEQUENCIA,NUNOTA_SEQ_ORIG,NUMNOTA_PED_ORIG,NUMNOTA,DIF_DIAS,DT_REL,DTNEG,DT_PREVENT,DTFATUR_PED,DT_ENT_ESTOQUE,CODPROD,REFERENCIA,DESCRPROD,CONTROLE,VLRMOEDA,MOEDA,QTD_NEG,QTD_ENTREGUE,QTD_PENDENTE,VLRUNITDOLAR,VLRTOT_NEG,VLRTOT_DOLAR,VLRTOT_ENTREGUE,VLRTOT_PENDENTE,REPRESENTADA,FAMILIA_PRODUTO,GRUPO_PRODUTO,FGCOLOR,DTVENC_FINAL,OBSERVACAO
2763,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102045.0,102274,6,102045 / 2,8116,60479,0,2023-10-04,2023-10-04 00:00:00,2023-10-04,2023-10-04,,827,001.0137,CARBOPOL EZ-4 - 20KG,0000169024,5.11,USD,240.0,240.0,0.0,17.34,4161.6,4161.6,4161.6,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL EZ 4,#4169E1,2023-12-03,8116/23 - OUTUBRO/23 ; DANFE: 60479ROMANEIO DE RECEBIMENTO Nr. 686510
2764,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102045.0,102274,7,102045 / 2,8116,60479,0,2023-10-04,2023-10-04 00:00:00,2023-10-04,2023-10-04,,827,001.0137,CARBOPOL EZ-4 - 20KG,0000181124,5.11,USD,300.0,300.0,0.0,17.34,5202.0,5202.0,5202.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL EZ 4,#4169E1,2023-12-03,8116/23 - OUTUBRO/23 ; DANFE: 60479ROMANEIO DE RECEBIMENTO Nr. 686510
2765,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102206.0,102279,1,102206 / 3,8162,44975,0,2023-10-05,2023-10-05 00:00:00,2023-10-05,2023-10-05,,7405,108.0015,COSMOCIL CQ - 25KG UN3082/CLASS9/PGIII,0001196679,5.1526,USD,50.0,50.0,0.0,30.23,1511.5,1511.5,1511.5,0.0,ARXADA,Conservante,COSMOCIL CQ,#4169E1,2023-11-02,8162/23 - OUTUBRO/23 ; DANFE: 44975 ; ROMANEIO DE RECEBIMENTO Nr. 687217
2766,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102206.0,102279,2,102206 / 1,8162,44975,0,2023-10-05,2023-10-05 00:00:00,2023-10-05,2023-10-05,,7373,108.0005,NSA (NIACINAMIDE) USP - 20KG,OP82306016,5.1526,USD,60.0,60.0,0.0,8.75,525.0,525.0,525.0,0.0,ARXADA,Ativo,NSA (NIACINAMIDE) USP,#4169E1,2023-11-02,8162/23 - OUTUBRO/23 ; DANFE: 44975 ; ROMANEIO DE RECEBIMENTO Nr. 687217
2767,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102206.0,102279,3,102206 / 2,8162,44975,0,2023-10-05,2023-10-05 00:00:00,2023-10-05,2023-10-05,,7379,108.0008,"GLYDANT PLUS LIQUID(E) 18,14KG",E3431187,5.1526,USD,90.7,90.7,0.0,12.28,1113.796,1113.796,1113.796,0.0,ARXADA,Conservante,GLYDANT PLUS LIQUID(E),#4169E1,2023-11-02,8162/23 - OUTUBRO/23 ; DANFE: 44975 ; ROMANEIO DE RECEBIMENTO Nr. 687217
2768,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102335.0,102337,1,102335 / 1,8066,60476,0,2023-10-04,2023-10-04 00:00:00,2023-10-04,2023-10-04,,1655,001.0061,CARBOPOL 996 - 22KG,0000183137,5.11,USD,22.0,22.0,0.0,7.22,158.84,158.84,158.84,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL 996,#4169E1,2023-12-03,8066/23 JUNHO/23 ; DANFE : 60476 ;ROMANEIO DE RECEBIMENTO Nr. 686798
2769,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102111.0,102338,1,102111 / 2,8116,60473,0,2023-10-04,2023-10-04 00:00:00,2023-10-04,2023-10-04,,69,001.0001,CARBOPOL 940-22KG,0000144901,5.11,USD,88.0,88.0,0.0,6.94,610.72,610.72,610.72,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL  940,#4169E1,2023-12-03,8116/23 - OUTUBRO/23 ; DANFE: 60473 ;ROMANEIO DE RECEBIMENTO Nr. 686795
2770,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102111.0,102338,3,102111 / 2,8116,60473,0,2023-10-04,2023-10-04 00:00:00,2023-10-04,2023-10-04,,69,001.0001,CARBOPOL 940-22KG,0000144902,5.11,USD,1122.0,1122.0,0.0,6.94,7786.68,7786.68,7786.68,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL  940,#4169E1,2023-12-03,8116/23 - OUTUBRO/23 ; DANFE: 60473 ;ROMANEIO DE RECEBIMENTO Nr. 686795
2771,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102108.0,102339,1,102108 / 1,8065,60474,0,2023-10-04,2023-10-04 00:00:00,2023-10-04,2023-10-04,,1655,001.0061,CARBOPOL 996 - 22KG,0000183137,5.11,USD,902.0,902.0,0.0,7.22,6512.44,6512.44,6512.44,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL 996,#4169E1,2023-12-03,8065/23 MAIO/23 ; DANFE: 60474 ;ROMANEIO DE RECEBIMENTO Nr. 686796
2772,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102106.0,102340,1,102106 / 1,8102,60475,0,2023-10-04,2023-10-04 00:00:00,2023-10-04,2023-10-04,,1655,001.0061,CARBOPOL 996 - 22KG,0000183137,5.11,USD,1056.0,1056.0,0.0,7.22,7624.32,7624.32,7624.32,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL 996,#4169E1,2023-12-03,8102/23 - AGOSTO/23 ; DANFE: 60475 ;ROMANEIO DE RECEBIMENTO Nr. 686797
2773,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102317.0,102422,1,102317 / 2,8126,15749,0,2023-10-04,2023-10-04 00:00:00,2023-10-04,2023-10-04,,7128,101.0039,TEGO SORB B 80 - 25KG - UM 3265/CLASSE 8/PG II,D723610084,5.342,EUR,175.0,175.0,0.0,17.54,3069.5,3069.5,3069.5,0.0,EVONIK,Eliminador de mau odor,TEGO SORB B 80,#4169E1,2023-11-03,8126/23 EVONIK OUTUBRO ; DANFE: 15749 ROMANEIO DE RECEBIMENTO Nr. 687226
2774,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102317.0,102422,2,102317 / 1,8126,15749,0,2023-10-04,2023-10-04 00:00:00,2023-10-04,2023-10-04,,7128,101.0039,TEGO SORB B 80 - 25KG - UM 3265/CLASSE 8/PG II,D723309785,5.342,EUR,225.0,225.0,0.0,17.54,3946.5,3946.5,3946.5,0.0,EVONIK,Eliminador de mau odor,TEGO SORB B 80,#4169E1,2023-11-03,8126/23 EVONIK OUTUBRO ; DANFE: 15749 ROMANEIO DE RECEBIMENTO Nr. 687226
2775,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102957.0,102984,1,102957 / 1,8133,14109,0,2023-10-10,2023-10-10 00:00:00,2023-10-10,2023-10-10,,4678,001.0230,SENSOMER 10M - 25KG,220907S1,5.1666,USD,75.0,75.0,0.0,40.66,3049.5,3049.5,3049.5,0.0,LUBRIZOL,Polímeros Condicionantes,SENSOMER 10M,#4169E1,2023-12-09,8133/23 - NOVEMBRO/23 ; DANFE: 14109 ROMANEIO DE RECEBIMENTO Nr. 687448
2776,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102937.0,102985,1,102937 / 1,8116,14113,0,2023-10-10,2023-10-10 00:00:00,2023-10-10,2023-10-10,,3527,001.0176,CARBOPOL CLEAR - 20KG,0000172275,5.1666,USD,2240.0,2240.0,0.0,11.0,24640.0,24640.0,24640.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL CLEAR,#4169E1,2023-12-09,8116/23 - OUTUBRO/23 ; DANFE: 14113 ;ROMANEIO DE RECEBIMENTO Nr. 687361
2777,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102935.0,102990,1,102935 / 1,8116,14110,0,2023-10-10,2023-10-10 00:00:00,2023-10-10,2023-10-10,,114,001.0078,GLUCAM E-20 - 227KG,0000165253,5.1666,USD,681.0,681.0,0.0,14.19,9663.39,9663.39,9663.39,0.0,LUBRIZOL,Metil Glucosídeos,GLUCAM E 20,#4169E1,2023-12-09,8116/23 - OUTUBRO/23 ; DANFE : 14110 ;ROMANEIO DE RECEBIMENTO Nr. 687359
2778,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102959.0,102991,1,102959 / 1,8103,14108,0,2023-10-10,2023-10-10 00:00:00,2023-10-10,2023-10-10,,5592,001.0305,"SCHERCEMOL DISD - 181,40KG",0000178262,5.1666,USD,181.4,181.4,0.0,34.1,6185.74,6185.74,6185.74,0.0,LUBRIZOL,Ésteres,SCHERCEMOL DISD,#4169E1,2023-12-09,8103/23 - SETEMBRO/23 ; DANFE: 14108 ROMANEIO DE RECEBIMENTO Nr. 687447
2779,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102933.0,102992,1,102933 / 1,8133,14114,0,2023-10-10,2023-10-10 00:00:00,2023-10-10,2023-10-10,,69,001.0001,CARBOPOL 940-22KG,0000144903,5.1666,USD,1320.0,1320.0,0.0,6.94,9160.8,9160.8,9160.8,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL  940,#4169E1,2023-12-09,8133/23 - NOVEMBRO/23 ; DANFE: 14114 ROMANEIO DE RECEBIMENTO Nr. 687364
2780,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102958.0,102993,1,102958 / 1,8116,14115,0,2023-10-10,2023-10-10 00:00:00,2023-10-10,2023-10-10,,112,001.0076,GLUCAMATE LT-181KG,0000139732,5.1666,USD,362.0,362.0,0.0,12.02,4351.24,4351.24,4351.24,0.0,LUBRIZOL,Metil Glucosídeos,GLUCAMATE LT,#4169E1,2023-12-09,8116/23 - OUTUBRO/23 ; DANFE: 14115 ;ROMANEIO DE RECEBIMENTO Nr. 687363
2781,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102951.0,102994,1,102951 / 1,8103,14112,0,2023-10-10,2023-10-10 00:00:00,2023-10-10,2023-10-10,,118,001.0087,"FIXATE SUPERHOLD - 217,70 KG",0000180419,5.1666,USD,435.4,435.4,0.0,7.84,3413.536,3413.536,3413.536,0.0,LUBRIZOL,Fixadores,FIXATE SUPERHOLD,#4169E1,2023-12-09,8103/23 - SETEMBRO/23 ; DANFE: 14112 ;ROMANEIO DE RECEBIMENTO Nr. 687365
2782,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102951.0,102994,3,102951 / 1,8103,14112,0,2023-10-10,2023-10-10 00:00:00,2023-10-10,2023-10-10,,118,001.0087,"FIXATE SUPERHOLD - 217,70 KG",0000180544,5.1666,USD,870.8,870.8,0.0,7.84,6827.072,6827.072,6827.072,0.0,LUBRIZOL,Fixadores,FIXATE SUPERHOLD,#4169E1,2023-12-09,8103/23 - SETEMBRO/23 ; DANFE: 14112 ;ROMANEIO DE RECEBIMENTO Nr. 687365
2783,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,102947.0,102995,1,102947 / 1,8103,14111,0,2023-10-10,2023-10-10 00:00:00,2023-10-10,2023-10-10,,3039,001.0164,GLUCAM P-20 - 16KG,0000172012,5.1666,USD,32.0,32.0,0.0,15.41,493.12,493.12,493.12,0.0,LUBRIZOL,Metil Glucosídeos,GLUCAM P 20,#4169E1,2023-12-09,8103/23 - SETEMBRO/23 ; DANFE: 14111 ROMANEIO DE RECEBIMENTO Nr. 687362
2784,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103064.0,103104,1,103064 / 4,8116,14121,0,2023-10-11,2023-10-11 00:00:00,2023-10-11,2023-10-11,,11,001.0045,CARBOPOL ULTREZ 21 - 20KG,0000105607,5.0862,USD,540.0,540.0,0.0,1.0,540.0,540.0,540.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 21,#4169E1,2023-12-10,8116/23 - OUTUBRO/23 ; DANFE: 14121 ;ROMANEIO DE RECEBIMENTO Nr. 687537
2785,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103064.0,103104,6,103064 / 4,8116,14121,0,2023-10-11,2023-10-11 00:00:00,2023-10-11,2023-10-11,,11,001.0045,CARBOPOL ULTREZ 21 - 20KG,0000096698,5.0862,USD,2760.0,2760.0,0.0,1.0,2760.0,2760.0,2760.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 21,#4169E1,2023-12-10,8116/23 - OUTUBRO/23 ; DANFE: 14121 ;ROMANEIO DE RECEBIMENTO Nr. 687537
2786,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103064.0,103104,7,103064 / 4,8116,14121,0,2023-10-11,2023-10-11 00:00:00,2023-10-11,2023-10-11,,11,001.0045,CARBOPOL ULTREZ 21 - 20KG,0000096699,5.0862,USD,80.0,80.0,0.0,1.0,80.0,80.0,80.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 21,#4169E1,2023-12-10,8116/23 - OUTUBRO/23 ; DANFE: 14121 ;ROMANEIO DE RECEBIMENTO Nr. 687537
2787,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103064.0,103104,8,103064 / 4,8116,14121,0,2023-10-11,2023-10-11 00:00:00,2023-10-11,2023-10-11,,11,001.0045,CARBOPOL ULTREZ 21 - 20KG,0000105612,5.0862,USD,840.0,840.0,0.0,1.0,840.0,840.0,840.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 21,#4169E1,2023-12-10,8116/23 - OUTUBRO/23 ; DANFE: 14121 ;ROMANEIO DE RECEBIMENTO Nr. 687537
2788,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103064.0,103104,9,103064 / 4,8116,14121,0,2023-10-11,2023-10-11 00:00:00,2023-10-11,2023-10-11,,11,001.0045,CARBOPOL ULTREZ 21 - 20KG,0000105841,5.0862,USD,1160.0,1160.0,0.0,1.0,1160.0,1160.0,1160.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 21,#4169E1,2023-12-10,8116/23 - OUTUBRO/23 ; DANFE: 14121 ;ROMANEIO DE RECEBIMENTO Nr. 687537
2789,C-Compra,C-Compra,NACIONAIS,214 - COMPRA - MATÉRIA PRIMA,103082.0,103111,1,103082 / 1,8116,60608,0,2023-10-11,2023-10-11 13:22:07,2023-10-11,2023-10-11,2023-10-11,11,001.0045,CARBOPOL ULTREZ 21 - 20KG,0000096697,5.0862,USD,1940.0,1940.0,0.0,1.0,1940.0,1940.0,1940.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 21,#4169E1,2023-12-10,8116/23 - OUTUBRO/23 ; DANFE: 60608 ; ORDEM DE VENDAS 0004005827
2790,C-Compra,C-Compra,NACIONAIS,214 - COMPRA - MATÉRIA PRIMA,103082.0,103111,2,103082 / 2,8116,60608,0,2023-10-11,2023-10-11 13:22:07,2023-10-11,2023-10-11,2023-10-11,11,001.0045,CARBOPOL ULTREZ 21 - 20KG,0000096698,5.0862,USD,20.0,20.0,0.0,1.0,20.0,20.0,20.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 21,#4169E1,2023-12-10,8116/23 - OUTUBRO/23 ; DANFE: 60608 ; ORDEM DE VENDAS 0004005827
2791,C-Compra,C-Compra,NACIONAIS,214 - COMPRA - MATÉRIA PRIMA,103082.0,103111,3,103082 / 3,8116,60608,0,2023-10-11,2023-10-11 13:22:07,2023-10-11,2023-10-11,2023-10-11,11,001.0045,CARBOPOL ULTREZ 21 - 20KG,0000096699,5.0862,USD,20.0,20.0,0.0,1.0,20.0,20.0,20.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 21,#4169E1,2023-12-10,8116/23 - OUTUBRO/23 ; DANFE: 60608 ; ORDEM DE VENDAS 0004005827
2792,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103421.0,103700,1,103421 / 1,1441,60635,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,3613,087.0034,LIPOREDUCTYL FUNCTIONAL INGREDIENT CPK P02-ES600 - 1KG,F404/22,5.0625,USD,2.0,2.0,0.0,182.49,364.98,364.98,364.98,0.0,LIPOTEC,Ativo,LIPOREDUCTYL FUNCTIONAL INGRED,#4169E1,2023-12-15,1441/23 LIPOTEC NOVEMBRO ; DANFE: 60635 ;ROMANEIO DE RECEBIMENTO Nr. 687936
2793,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103420.0,103701,1,103420 / 1,1435,60633,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,6136,087.0070,ADIFYLINE PEPTIDE SOLUTION PD210 (L)- 1KG,F504/23,5.0625,USD,16.0,16.0,0.0,460.82,7373.12,7373.12,7373.12,0.0,LIPOTEC,Ativo,ADIFYLINE PEPTIDE SOLUTION PD2,#4169E1,2023-12-15,1435/23 LIPOTEC OUTUBRO ; DANFE: 60633ROMANEIO DE RECEBIMENTO Nr. 687931 ;
2794,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103419.0,103702,1,103419 / 1,1435,60631,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,6118,087.0066,LEUPHASYL PEPTIDE SOLUTION PD080 ( L) - 1KG,F388/23,5.0625,USD,2.0,2.0,0.0,293.35,586.7,586.7,586.7,0.0,LIPOTEC,Ativo,LEUPHASYL PEPTIDE SOLUTION PD0,#4169E1,2023-12-15,1435/23 LIPOTEC OUTUBRO ; DANFE: 60631ROMANEIO DE RECEBIMENTO Nr. 687933
2795,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103413.0,103704,1,103413 / 1,8116,60634,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,76,001.0014,CARBOPOL 676 - 22KG,0000160659,5.0625,USD,220.0,220.0,0.0,7.22,1588.4,1588.4,1588.4,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL 676,#4169E1,2023-12-15,8116/23 - OUTUBRO/23 ; DANFE: 60634 ;ROMANEIO DE RECEBIMENTO Nr. 687930
2796,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103418.0,103706,1,103418 / 1,1435,60632,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,6119,087.0067,"ARGIRELINE PEPTIDE SOLUTIONS C P06-PD010 (L)- 1,00KG",F422/23,5.0625,USD,1.0,1.0,0.0,354.63,354.63,354.63,354.63,0.0,LIPOTEC,Ativo,ARGIRELINE PEPTIDE SOLUTIONS C,#4169E1,2023-12-15,1435/23 LIPOTEC OUTUBRO ; DANFE: 60632ROMANEIO DE RECEBIMENTO Nr. 687932
2797,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103417.0,103707,1,103417 / 1,1435,60630,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,5187,087.0054,BRIGHTLETTE MARINE INGREDIENT BI090 -1 KG,F636/22,5.0625,USD,1.0,1.0,0.0,440.86,440.86,440.86,440.86,0.0,LIPOTEC,Ativo,BRIGHTLETTE MARINE INGREDIENT,#4169E1,2023-12-15,1435/23 LIPOTEC OUTUBRO ; DANFE: 60630ROMANEIO DE RECEBIMENTO Nr. 687934
2798,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103415.0,103709,1,103415 / 1,1435,60629,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,6912,001.0364,HILURLIP FUNCTIONAL INGREDIENT WS (L) - ES155 - 1KG,F408/23,5.0625,USD,2.0,2.0,0.0,310.7,621.4,621.4,621.4,0.0,LIPOTEC,SEM FAMÍLIA,HILURLIP FUNCTIONAL INGREDIENT,#4169E1,2023-12-15,1435/23 LIPOTEC OUTUBRO ; DANFE: 60629ROMANEIO DE RECEBIMENTO Nr. 687935
2799,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103430.0,103710,1,103430 / 1,8116,60636,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,76,001.0014,CARBOPOL 676 - 22KG,0000160654,5.0625,USD,66.0,66.0,0.0,7.22,476.52,476.52,476.52,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL 676,#4169E1,2023-12-15,8116/23 - OUTUBRO/23 ; DANFE: 60636ROMANEIO DE RECEBIMENTO Nr. 688317
2800,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103430.0,103710,4,103430 / 1,8116,60636,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,76,001.0014,CARBOPOL 676 - 22KG,0000160659,5.0625,USD,44.0,44.0,0.0,7.22,317.68,317.68,317.68,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL 676,#4169E1,2023-12-15,8116/23 - OUTUBRO/23 ; DANFE: 60636ROMANEIO DE RECEBIMENTO Nr. 688317
2801,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103430.0,103710,5,103430 / 1,8116,60636,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,76,001.0014,CARBOPOL 676 - 22KG,0000162692,5.0625,USD,22.0,22.0,0.0,7.22,158.84,158.84,158.84,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL 676,#4169E1,2023-12-15,8116/23 - OUTUBRO/23 ; DANFE: 60636ROMANEIO DE RECEBIMENTO Nr. 688317
2802,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103660.0,103722,1,103660 / 1,8072,60644,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,5706,001.0309,"OILKEMIA 5S - CAIXA- 22,7KG",4308223,5.0625,USD,22.7,22.7,0.0,77.51,1759.477,1759.477,1759.477,0.0,LUBRIZOL,Polímeros Líquidos,OILKEMIA 5S,#4169E1,2023-12-15,8072/23 - MAR E JULHO/23 ; DANFE: 60644 ROMANEIO DE RECEBIMENTO Nr. 687929
2803,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103664.0,103724,1,103664 / 1,8116,60648,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,1288,001.0146,"SCHERCEMOL DIA - 176,90KG",0000155035,5.0625,USD,176.9,176.9,0.0,16.51,2920.619,2920.619,2920.619,0.0,LUBRIZOL,Ésteres,SCHERCEMOL DIA,#4169E1,2023-12-15,8116/23 - OUTUBRO/23 ; DANFE: 60648 ;ROMANEIO DE RECEBIMENTO Nr. 687937
2804,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103663.0,103729,1,103663 / 1,1410,60647,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,5706,001.0309,"OILKEMIA 5S - CAIXA- 22,7KG",4308228,5.0625,USD,22.7,22.7,0.0,127.51,2894.477,2894.477,2894.477,0.0,LUBRIZOL,Polímeros Líquidos,OILKEMIA 5S,#4169E1,2023-12-15,1410/23 LUBRIZOL ; DANFE: 60647 ;ROMANEIO DE RECEBIMENTO Nr. 687940
2805,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103662.0,103731,1,103662 / 1,8103,60646,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,5706,001.0309,"OILKEMIA 5S - CAIXA- 22,7KG",4308223,5.0625,USD,22.7,22.7,0.0,77.51,1759.477,1759.477,1759.477,0.0,LUBRIZOL,Polímeros Líquidos,OILKEMIA 5S,#4169E1,2023-12-15,8103/23 - SETEMBRO/23 ; DANFE: 60646 ;ROMANEIO DE RECEBIMENTO Nr. 687939
2806,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103670.0,103732,1,103670 / 3,8116,60656,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,73,001.0006,CARBOPOL ULTREZ 10 - 20KG,0000109171,5.0625,USD,1440.0,1440.0,0.0,1.0,1440.0,1440.0,1440.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 10,#4169E1,2023-12-15,8116/23 - OUTUBRO/23 ; DANFE: 60656 ; ROMANEIO DE RECEBIMENTO Nr. 688044
2807,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103670.0,103732,2,103670 / 2,8116,60656,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,69,001.0001,CARBOPOL 940-22KG,0000117456,5.0625,USD,374.0,374.0,0.0,1.0,374.0,374.0,374.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL  940,#4169E1,2023-12-15,8116/23 - OUTUBRO/23 ; DANFE: 60656 ; ROMANEIO DE RECEBIMENTO Nr. 688044
2808,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103670.0,103732,3,103670 / 1,8116,60656,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,11,001.0045,CARBOPOL ULTREZ 21 - 20KG,0000105612,5.0625,USD,960.0,960.0,0.0,1.0,960.0,960.0,960.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 21,#4169E1,2023-12-15,8116/23 - OUTUBRO/23 ; DANFE: 60656 ; ROMANEIO DE RECEBIMENTO Nr. 688044
2809,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103670.0,103732,15,103670 / 7,8116,60656,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,73,001.0006,CARBOPOL ULTREZ 10 - 20KG,0000109174,5.0625,USD,1720.0,1720.0,0.0,1.0,1720.0,1720.0,1720.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 10,#4169E1,2023-12-15,8116/23 - OUTUBRO/23 ; DANFE: 60656 ; ROMANEIO DE RECEBIMENTO Nr. 688044
2810,C-Compra,C-Compra,NACIONAIS,200 - COMPRA - REVENDA - SANTA CATARINA,103670.0,103732,16,103670 / 3,8116,60656,0,2023-10-16,2023-10-16 00:00:00,2023-10-16,2023-10-16,,73,001.0006,CARBOPOL ULTREZ 10 - 20KG,0000109180,5.0625,USD,480.0,480.0,0.0,1.0,480.0,480.0,480.0,0.0,LUBRIZOL,Polímeros em Pó,CARBOPOL ULTREZ 10,#4169E1,2023-12-15,8116/23 - OUTUBRO/23 ; DANFE: 60656 ; ROMANEIO DE RECEBIMENTO Nr. 688044
